user_id,feature_name,usage_count,date
1327,ai_insights,44.0,2025-07-22
3981,export,49.0,2024-07-06
3502,reports,26.0,2024-12-02
1929,dashboard,48.0,2025-03-06
4795,analytics,41.0,2024-12-20
3621,reports,40.0,2024-04-04
2135,dashboard,46.0,2025-06-29
1734,ai_insights,26.0,06/25/2025
4571,analytics,40.0,2024-01-02
1610,analytics,12.0,2024-12-24
1439,reports,37.0,2025-02-27
1115,dashboard,21.0,09/09/2025
2127,reports,37.0,08/14/2025
4328,export,11.0,02/04/2024
3644,reports,48.0,2025-08-05
4920,export,50.0,2024-04-16
3121,ai_insights,33.0,31-10-2025
1492,ai_insights,10.0,20-06-2025
1313,analytics,12.0,2024-03-07
3620,analytics,19.0,2024-08-12
3836,export,14.0,2025-12-15
3421,export,23.0,2024-02-12
4247,analytics,10.0,2024-05-01
958,analytics,29.0,2024-08-22
4026,dashboard,32.0,2024-10-08
1430,reports,3.0,2025-11-27
1648,analytics,12.0,2025-04-17
4051,ai_insights,28.0,2024-07-07
4611,reports,6.0,04/07/2024
3936,analytics,20.0,09/21/2025
31,analytics,27.0,2025-04-03
2642,reports,43.0,2024-03-22
999,dashboard,27.0,2025-09-05
3168,analytics,23.0,2025-04-20
346,reports,23.0,2024-08-26
598,analytics,21.0,2024-07-13
1692,export,27.0,14-07-2024
2477,reports,8.0,2025-02-09
1084,reports,26.0,2025-07-26
264,analytics,1.0,2024-11-23
3401,export,11.0,2025-07-12
641,dashboard,47.0,11/26/2025
1307,reports,36.0,2025-10-02
820,dashboard,44.0,09/06/2025
1875,reports,47.0,2024-06-19
4472,ai_insights,45.0,10/06/2025
1667,dashboard,38.0,2025-02-13
4487,reports,11.0,
2102,export,9.0,2024-01-31
4137,reports,27.0,2024-01-03
534,analytics,23.0,2025-07-23
1090,analytics,44.0,05/29/2025
2751,analytics,46.0,2025-12-06
1041,dashboard,10.0,2025-04-22
3072,reports,47.0,2025-04-09
4168,analytics,25.0,2024-04-27
3257,ai_insights,35.0,2024-01-20
2017,analytics,20.0,2024-07-19
2641,dashboard,21.0,2024-10-13
1235,reports,,2025-07-20
4776,reports,49.0,2024-03-28
77,analytics,35.0,2025-07-18
4529,analytics,19.0,2025-02-08
3826,reports,44.0,
1772,ai_insights,2.0,2024-10-04
3116,analytics,,2025-09-01
3340,analytics,19.0,2024-08-24
707,analytics,44.0,01/25/2025
4093,reports,8.0,04/09/2025
1438,analytics,9.0,2024-12-21
3706,reports,47.0,2025-02-07
533,ai_insights,4.0,2025-02-04
2190,analytics,35.0,2024-12-11
468,dashboard,20.0,2025-02-06
3910,ai_insights,45.0,2025-10-27
3988,ai_insights,28.0,06/10/2024
2365,export,36.0,2024-11-20
1335,dashboard,36.0,2024-08-22
4012,reports,12.0,06-02-2024
2103,reports,24.0,2024-07-12
3061,analytics,39.0,2024-10-29
1612,ai_insights,,2025-02-28
2171,export,4.0,2024-12-18
122,ai_insights,49.0,07/05/2024
1406,export,23.0,2024-01-21
2284,reports,31.0,2024-03-30
2426,reports,39.0,2025-08-10
1905,reports,,12/04/2025
3299,export,16.0,07/08/2024
4933,reports,14.0,2024-09-08
3354,reports,15.0,2024-05-17
256,analytics,18.0,2024-02-06
602,dashboard,46.0,2025-03-26
2820,analytics,30.0,2024-11-01
3713,reports,2.0,02/26/2024
4085,analytics,39.0,
2414,dashboard,25.0,2025-09-13
3184,export,29.0,2025-02-22
2721,dashboard,50.0,2024-12-11
2268,ai_insights,22.0,10/13/2025
2877,ai_insights,10.0,2025-04-08
215,reports,23.0,2024-10-24
4394,analytics,18.0,2024-10-02
1997,export,11.0,2025-08-28
2297,analytics,15.0,2024-05-03
4247,analytics,20.0,2024-03-06
2574,reports,11.0,2024-12-17
3878,export,4.0,2024-12-16
4700,reports,9.0,2025-09-06
1177,ai_insights,4.0,2025-08-16
2567,dashboard,47.0,2025-10-14
575,reports,,2025-10-13
393,reports,24.0,2024-12-07
2358,analytics,6.0,2024-05-09
3782,export,36.0,
187,export,25.0,2025-04-17
3726,analytics,44.0,02/29/2024
497,reports,5.0,2024-02-28
3038,reports,1.0,2025-02-27
960,analytics,,2024-03-03
4226,analytics,21.0,09/25/2025
1549,reports,20.0,2024-11-18
705,analytics,26.0,2025-07-10
2634,reports,6.0,2024-10-03
273,dashboard,4.0,2025-02-13
4029,ai_insights,17.0,2025-12-23
649,reports,32.0,2024-01-02
4646,export,11.0,2025-01-19
253,ai_insights,43.0,2024-01-31
1038,export,21.0,2025-01-30
2221,dashboard,19.0,2025-04-08
3012,analytics,35.0,2025-05-04
3440,reports,37.0,2025-01-16
1193,dashboard,38.0,2025-01-05
4747,export,33.0,2024-06-15
4872,ai_insights,19.0,
2058,reports,1.0,06/12/2024
1962,analytics,44.0,2025-11-10
688,dashboard,19.0,2024-06-07
1496,reports,37.0,2024-09-13
4803,reports,43.0,2025-07-18
3716,ai_insights,29.0,2024-11-26
3758,reports,4.0,2024-01-21
4993,export,20.0,2025-09-24
395,reports,8.0,2024-06-06
4598,export,49.0,02/08/2025
880,dashboard,16.0,2024-12-03
3067,analytics,46.0,2024-01-15
30,reports,41.0,2025-04-11
2909,ai_insights,4.0,04/14/2025
1215,analytics,33.0,2025-03-07
3889,reports,15.0,2024-01-29
941,ai_insights,37.0,2024-01-31
3298,reports,39.0,2024-03-04
3894,analytics,13.0,2024-02-09
215,ai_insights,19.0,2024-02-24
945,analytics,49.0,2025-05-16
534,reports,46.0,2024-01-09
1428,analytics,22.0,2024-12-21
4479,ai_insights,24.0,2024-03-21
3067,analytics,20.0,2025-03-22
228,dashboard,30.0,2024-08-22
618,analytics,12.0,2024-09-29
1622,analytics,37.0,2025-05-14
4967,dashboard,4.0,2024-03-25
1427,reports,30.0,2025-08-18
4867,dashboard,45.0,06-09-2025
2133,ai_insights,13.0,2024-05-19
2124,reports,19.0,2024-12-16
2818,export,13.0,10/23/2024
2273,ai_insights,3.0,2024-08-29
2957,export,44.0,2024-11-07
4875,export,48.0,2024-06-21
195,ai_insights,49.0,2025-09-27
4683,export,32.0,2025-12-07
3781,export,49.0,2025-07-13
1080,analytics,6.0,11/11/2025
1807,export,50.0,12/02/2024
4311,reports,46.0,2025-11-24
1047,export,40.0,2025-02-01
4078,ai_insights,5.0,2025-02-05
1447,analytics,18.0,
563,export,9.0,2025-08-11
3111,analytics,35.0,24-07-2024
2844,reports,22.0,2024-02-14
4420,dashboard,,2025-11-05
2776,reports,44.0,2025-05-04
1997,analytics,47.0,01/05/2025
964,dashboard,50.0,2024-05-12
1681,dashboard,15.0,2024-06-08
4618,ai_insights,43.0,2025-01-14
4410,export,48.0,08/20/2025
1082,analytics,27.0,2025-07-21
4034,reports,1.0,07/28/2024
2430,analytics,3.0,
503,dashboard,47.0,2024-09-11
3319,analytics,25.0,2025-08-27
4037,reports,46.0,2025-11-05
1224,analytics,19.0,2024-10-20
203,analytics,11.0,2024-08-09
2092,reports,6.0,2025-06-29
90,reports,32.0,2025-02-25
1193,reports,29.0,10/27/2024
4332,export,37.0,2024-07-06
2197,reports,42.0,11/06/2024
2964,ai_insights,50.0,12/03/2024
1036,reports,14.0,25-11-2024
4454,dashboard,35.0,2024-05-28
2118,analytics,17.0,2025-03-24
336,export,22.0,2024-11-17
4016,reports,22.0,2025-01-14
1728,export,21.0,2025-07-20
4980,reports,37.0,2024-06-21
4208,reports,41.0,2025-12-15
100,dashboard,13.0,01/27/2025
4492,export,23.0,2024-10-06
129,ai_insights,32.0,12/16/2025
1741,reports,50.0,2025-10-29
4474,analytics,45.0,2024-05-20
4813,dashboard,4.0,2025-03-21
4133,ai_insights,8.0,2024-12-22
4913,export,33.0,2024-09-03
2147,export,30.0,2024-08-14
509,export,38.0,2024-11-27
3327,ai_insights,43.0,2025-06-05
2150,ai_insights,39.0,2025-10-03
4653,reports,20.0,2025-07-17
4165,export,3.0,2024-10-23
2876,analytics,9.0,2025-01-15
3644,dashboard,49.0,2025-01-23
632,export,34.0,2024-06-16
2075,dashboard,,2025-05-18
830,dashboard,6.0,06/04/2024
1282,reports,46.0,
3217,reports,36.0,
4809,dashboard,23.0,2025-02-07
4360,export,37.0,06/08/2025
2824,reports,48.0,2025-10-29
2403,analytics,43.0,2024-09-26
4458,dashboard,50.0,2024-07-08
965,dashboard,23.0,2025-06-15
1855,ai_insights,17.0,2025-09-01
4777,ai_insights,,13-07-2025
4262,export,16.0,2024-10-05
2813,reports,22.0,2025-09-29
4125,reports,47.0,2025-02-16
3052,ai_insights,5.0,2024-06-03
3594,ai_insights,7.0,2025-06-01
824,ai_insights,43.0,2025-01-01
2673,analytics,14.0,2024-12-27
1817,export,12.0,2024-03-12
1757,analytics,21.0,2025-09-02
3966,reports,28.0,2024-02-09
4140,export,40.0,2025-07-30
4327,export,5.0,2025-09-20
3647,ai_insights,46.0,2025-03-14
2182,analytics,21.0,2025-03-19
2107,export,18.0,2024-08-27
2100,export,49.0,2025-09-28
1005,analytics,48.0,2024-12-14
1252,analytics,35.0,2024-02-15
289,analytics,28.0,2025-12-11
548,ai_insights,14.0,2025-09-10
4172,analytics,45.0,2024-10-11
3851,analytics,34.0,2025-08-11
2915,reports,49.0,2024-08-15
2963,analytics,37.0,2025-08-03
1916,export,30.0,2024-02-17
1654,export,18.0,2024-09-01
1743,analytics,42.0,2024-08-07
826,analytics,17.0,2024-08-12
1356,export,28.0,2024-09-05
4112,reports,28.0,2024-04-30
1435,reports,49.0,2024-06-05
2334,analytics,25.0,2024-12-09
4058,ai_insights,5.0,26-02-2025
273,dashboard,23.0,2025-02-19
3610,analytics,34.0,2024-04-14
1942,export,14.0,2025-02-17
521,analytics,21.0,18-02-2025
1189,analytics,31.0,10/18/2024
3363,dashboard,43.0,2025-12-31
3031,analytics,8.0,08/16/2024
2575,ai_insights,46.0,2024-04-25
1762,dashboard,3.0,2024-11-22
1460,reports,5.0,2025-07-09
1729,analytics,28.0,2024-11-17
360,dashboard,46.0,2024-10-05
4638,dashboard,41.0,2025-11-13
216,export,47.0,2024-02-13
1520,export,8.0,2024-03-07
2755,reports,9.0,2025-03-26
4233,dashboard,6.0,2024-10-12
3062,reports,50.0,07/24/2024
1782,dashboard,15.0,2024-01-26
3195,reports,48.0,2024-07-19
2552,dashboard,44.0,2024-03-17
4307,export,30.0,09/05/2024
94,export,34.0,2025-03-13
2034,dashboard,1.0,2025-02-07
4160,export,49.0,2024-12-25
1775,export,3.0,2025-01-20
3811,reports,15.0,2025-09-10
1295,dashboard,20.0,2025-02-20
4407,analytics,,2025-09-24
4156,analytics,12.0,2024-03-09
1076,reports,37.0,2025-10-09
4658,reports,17.0,2024-08-03
1207,reports,4.0,2025-11-21
664,reports,21.0,30-10-2024
3410,ai_insights,3.0,2024-01-18
1486,export,44.0,2025-05-18
1902,reports,20.0,18-05-2025
1244,ai_insights,34.0,2024-05-02
3316,ai_insights,44.0,2024-09-17
3318,export,6.0,2024-09-21
2157,analytics,45.0,2024-03-15
532,analytics,1.0,2025-01-08
103,analytics,25.0,2024-12-22
2300,analytics,15.0,2024-09-17
4448,ai_insights,7.0,2025-07-01
1485,analytics,47.0,2025-12-26
263,dashboard,20.0,2025-12-29
3601,dashboard,38.0,2024-02-17
1471,ai_insights,6.0,23-08-2024
173,export,,08/10/2025
2613,ai_insights,36.0,2024-04-06
1761,dashboard,30.0,2025-06-05
3888,analytics,16.0,02-01-2024
2155,analytics,41.0,2024-03-14
3137,export,12.0,2025-01-26
3549,dashboard,13.0,07/10/2024
4925,ai_insights,4.0,2024-06-22
3106,analytics,22.0,2024-03-07
3546,export,2.0,2024-10-19
3827,export,20.0,2025-06-02
4333,export,31.0,2025-10-05
4346,dashboard,34.0,03/11/2025
3677,analytics,7.0,2025-10-23
3411,export,25.0,2024-11-06
1117,dashboard,18.0,2024-08-08
842,dashboard,2.0,2025-09-05
3572,ai_insights,37.0,02/02/2024
4893,reports,17.0,2024-12-18
3502,export,11.0,01/14/2024
1319,export,50.0,03/01/2025
4298,dashboard,,01/02/2025
2742,dashboard,17.0,2024-08-15
3398,export,21.0,2025-02-05
1420,reports,22.0,2025-02-21
1702,analytics,49.0,12/08/2025
3678,analytics,29.0,2024-07-14
3673,reports,19.0,2024-07-21
3043,dashboard,5.0,12-08-2025
4432,export,24.0,2025-07-08
3031,export,48.0,06/20/2024
3649,ai_insights,45.0,02/05/2024
383,reports,47.0,2025-12-12
1759,dashboard,25.0,2024-08-24
3090,export,37.0,2024-07-20
3328,dashboard,12.0,2024-06-28
116,dashboard,21.0,2024-03-23
2551,dashboard,38.0,2025-07-31
3278,ai_insights,48.0,2024-03-12
3311,reports,45.0,04-08-2024
1040,ai_insights,19.0,2025-07-11
3079,reports,34.0,2024-10-05
383,export,34.0,2025-09-30
3958,ai_insights,9.0,08/06/2025
717,ai_insights,21.0,2024-07-19
4235,dashboard,43.0,2025-06-06
3220,dashboard,33.0,2025-12-18
3832,export,25.0,2025-01-06
2462,export,30.0,2024-11-25
1191,dashboard,42.0,2024-02-13
114,analytics,50.0,2024-06-08
3390,reports,33.0,2025-02-13
1193,reports,37.0,11/18/2025
1996,analytics,2.0,09/07/2025
4266,analytics,19.0,07-06-2024
3535,analytics,13.0,04/08/2025
3,export,17.0,2025-07-12
3590,analytics,10.0,2024-10-20
304,ai_insights,33.0,2024-12-07
3597,ai_insights,32.0,2025-04-24
4757,reports,22.0,24-09-2024
4443,dashboard,25.0,
2485,reports,18.0,2024-11-23
281,analytics,44.0,06/13/2025
3323,ai_insights,37.0,01/04/2025
4467,export,37.0,2024-04-07
1362,reports,18.0,2025-09-10
3078,dashboard,35.0,2024-01-14
4535,analytics,12.0,2024-10-13
1090,ai_insights,34.0,2024-03-22
2771,ai_insights,37.0,2025-01-17
1050,analytics,6.0,2025-11-20
845,analytics,,2025-05-10
2328,dashboard,26.0,2024-04-19
225,export,29.0,2024-10-04
2871,analytics,31.0,01/15/2025
2274,reports,31.0,11/01/2024
2245,export,35.0,09/14/2025
918,reports,50.0,
935,reports,3.0,2025-11-17
1508,analytics,1.0,17-05-2024
880,export,28.0,2025-01-26
444,analytics,40.0,2025-11-04
1747,reports,23.0,2024-12-01
3432,analytics,2.0,2025-07-21
182,analytics,23.0,2025-12-10
1376,dashboard,42.0,06/12/2024
3424,ai_insights,22.0,2025-07-03
2261,analytics,27.0,2025-07-20
3957,reports,,2025-05-28
1765,dashboard,15.0,2024-04-15
3308,analytics,3.0,06/28/2024
825,dashboard,22.0,2025-03-17
4931,reports,22.0,2024-08-25
3344,export,34.0,2024-07-28
4540,reports,31.0,2024-09-15
4155,ai_insights,31.0,
3726,ai_insights,19.0,2025-04-28
2175,dashboard,18.0,2025-12-05
2971,analytics,1.0,2024-01-26
3544,dashboard,43.0,2025-03-16
4897,export,35.0,2024-01-19
4634,dashboard,25.0,2025-12-19
4123,export,44.0,2024-02-19
4201,dashboard,35.0,2024-03-27
2378,analytics,13.0,2025-09-12
3181,export,10.0,2024-05-07
2390,analytics,5.0,2024-11-02
1318,dashboard,42.0,2025-12-09
362,ai_insights,,2025-05-27
3595,dashboard,32.0,2025-09-04
1243,export,14.0,2025-12-16
104,analytics,7.0,2025-12-05
4833,export,43.0,03-02-2024
383,dashboard,50.0,2024-03-06
2766,dashboard,4.0,2025-10-28
2190,dashboard,12.0,2024-12-18
1748,ai_insights,16.0,2025-09-05
3013,reports,47.0,2025-07-16
3110,dashboard,43.0,2024-08-28
3835,export,29.0,2024-09-10
2873,ai_insights,43.0,2024-11-17
1826,dashboard,14.0,12-10-2024
4207,dashboard,23.0,2025-09-23
903,ai_insights,21.0,2024-02-10
4986,ai_insights,19.0,2024-12-22
2227,analytics,29.0,2025-05-27
1475,ai_insights,24.0,2025-07-17
3198,dashboard,11.0,2024-12-23
834,export,44.0,2024-03-08
2751,dashboard,16.0,2024-07-05
1791,ai_insights,14.0,02/22/2024
4749,ai_insights,34.0,12/03/2025
3472,ai_insights,45.0,2024-02-09
2843,ai_insights,20.0,
4265,reports,7.0,2024-07-26
4903,dashboard,47.0,2025-03-11
887,analytics,4.0,2025-09-04
493,ai_insights,41.0,2024-01-06
3741,ai_insights,44.0,2025-06-10
2238,export,45.0,2025-06-24
917,analytics,2.0,2025-10-29
2573,export,32.0,2024-09-20
729,ai_insights,19.0,2024-07-07
3831,analytics,28.0,2025-10-03
3962,dashboard,41.0,2025-04-06
552,ai_insights,18.0,2024-06-10
1661,export,9.0,12/21/2025
646,export,41.0,2025-06-28
4085,analytics,49.0,2025-01-01
4058,analytics,44.0,03/08/2025
3477,analytics,27.0,2024-10-23
12,dashboard,39.0,2024-12-28
710,ai_insights,6.0,2025-08-19
288,dashboard,39.0,12/06/2024
923,reports,41.0,2025-09-23
4063,ai_insights,16.0,2024-04-12
4702,analytics,25.0,2024-08-27
2911,analytics,4.0,2024-05-19
3614,analytics,46.0,2024-11-13
1313,reports,17.0,2024-09-12
2765,dashboard,31.0,2025-11-22
2549,dashboard,37.0,2024-09-01
1275,export,18.0,2025-05-09
1473,reports,42.0,2025-07-30
1817,dashboard,,2025-05-05
894,ai_insights,32.0,2025-04-30
9,analytics,35.0,12/29/2024
3043,ai_insights,2.0,2025-12-08
1484,dashboard,20.0,2025-02-23
2547,ai_insights,36.0,12-12-2025
941,reports,19.0,2025-05-14
4988,ai_insights,17.0,2025-08-21
653,export,12.0,2025-03-20
1922,analytics,29.0,19-09-2025
1123,reports,38.0,2025-12-03
4738,ai_insights,6.0,2024-05-26
4543,reports,23.0,2024-12-21
1704,export,45.0,2025-05-09
3538,export,2.0,2024-08-06
994,export,13.0,2025-02-01
1840,dashboard,6.0,07/31/2025
4464,dashboard,21.0,2025-09-25
1739,dashboard,11.0,02-08-2024
2974,export,33.0,12-04-2025
2433,analytics,13.0,11-06-2025
3726,ai_insights,4.0,2024-04-25
4446,dashboard,19.0,2024-07-28
1514,analytics,41.0,2025-10-15
2081,export,1.0,2024-05-10
2120,dashboard,4.0,2024-01-23
4413,dashboard,5.0,2024-09-28
1328,reports,9.0,19-03-2024
2820,ai_insights,9.0,07/18/2024
372,analytics,4.0,04/09/2024
488,ai_insights,33.0,2025-12-29
651,reports,26.0,2025-02-25
5000,ai_insights,16.0,01/31/2024
2092,reports,33.0,2024-09-21
1375,ai_insights,30.0,
3681,ai_insights,5.0,2024-08-01
993,ai_insights,22.0,2024-11-25
4201,export,37.0,2025-08-25
4167,reports,17.0,2024-12-11
4117,analytics,21.0,2024-12-04
159,ai_insights,28.0,11/17/2024
1592,ai_insights,32.0,07/21/2024
4042,reports,33.0,2024-11-28
4494,dashboard,14.0,2025-04-22
4452,export,24.0,2024-08-10
2141,reports,5.0,2025-04-08
4915,ai_insights,48.0,2024-03-12
4499,ai_insights,37.0,2024-04-19
4483,reports,50.0,2025-11-05
253,reports,34.0,2025-04-08
1636,analytics,4.0,2024-01-05
1828,ai_insights,14.0,2024-04-19
1707,reports,6.0,12/07/2025
2486,reports,32.0,2024-06-24
3231,ai_insights,37.0,2025-06-22
260,ai_insights,19.0,
2714,dashboard,16.0,2025-12-23
4230,ai_insights,50.0,2024-02-09
2439,export,21.0,2025-11-07
2696,dashboard,19.0,2024-02-12
4518,ai_insights,49.0,2024-08-03
3312,dashboard,37.0,2025-04-20
3377,reports,37.0,07/30/2025
1822,analytics,33.0,2024-01-24
2686,analytics,8.0,2024-09-16
1047,export,23.0,
1950,dashboard,34.0,2025-09-18
2005,export,32.0,2024-01-07
3555,analytics,17.0,2024-06-23
557,reports,35.0,2024-06-04
1517,reports,2.0,2024-11-13
3995,export,9.0,2024-01-10
4038,dashboard,12.0,2025-07-16
1452,export,5.0,2024-12-12
1560,ai_insights,26.0,2025-09-18
3594,ai_insights,21.0,2024-03-20
1205,export,21.0,2025-02-13
4974,reports,,2025-07-20
2765,reports,7.0,2024-04-24
1635,reports,41.0,2025-11-02
1949,ai_insights,48.0,22-03-2024
3870,analytics,,2024-04-17
408,analytics,50.0,03/07/2024
3573,export,41.0,2024-06-09
3341,dashboard,23.0,2025-09-21
122,export,9.0,2025-09-24
2816,analytics,39.0,
81,reports,1.0,02/15/2024
1466,reports,49.0,2025-12-12
787,export,12.0,2025-05-04
2041,ai_insights,49.0,2025-08-18
3811,ai_insights,38.0,2025-08-05
4457,export,13.0,2024-12-04
1962,dashboard,28.0,2025-04-07
1983,dashboard,,2024-08-22
2979,ai_insights,13.0,2024-07-01
2214,reports,17.0,2024-01-25
613,export,25.0,2024-09-24
3060,reports,10.0,2024-09-04
633,dashboard,7.0,2025-01-24
1271,ai_insights,34.0,06/11/2024
4794,export,49.0,01-10-2024
1634,export,31.0,2025-02-15
2562,analytics,50.0,04/19/2025
427,analytics,49.0,2024-02-17
332,dashboard,36.0,2025-07-24
630,ai_insights,42.0,30-12-2024
4656,analytics,35.0,2025-07-06
1106,analytics,47.0,2025-11-07
1151,ai_insights,6.0,2025-07-31
1042,analytics,18.0,2024-11-04
2919,ai_insights,14.0,2025-05-26
4967,analytics,32.0,2025-06-20
3211,reports,40.0,
4133,dashboard,43.0,2024-08-13
3214,dashboard,47.0,2025-04-23
624,analytics,45.0,
1112,dashboard,31.0,2025-11-16
2483,analytics,18.0,2025-08-29
666,ai_insights,15.0,2025-09-29
3475,export,37.0,2025-02-27
568,dashboard,33.0,2025-10-09
504,ai_insights,13.0,2025-05-20
4885,reports,35.0,02/14/2025
2928,reports,41.0,12/24/2024
1762,analytics,16.0,07/21/2024
3115,ai_insights,42.0,02/20/2024
4658,dashboard,24.0,2025-03-16
4828,reports,37.0,2025-11-16
529,reports,7.0,2024-12-23
3985,dashboard,25.0,2025-09-13
1666,dashboard,21.0,2024-07-31
1972,analytics,24.0,2024-09-05
2977,reports,,08/05/2025
161,ai_insights,32.0,2024-05-29
2705,dashboard,20.0,2024-05-24
680,export,39.0,07-06-2024
661,reports,2.0,2024-03-23
3668,analytics,22.0,2024-04-17
1965,analytics,19.0,2025-09-07
3312,ai_insights,50.0,2024-12-04
3357,reports,46.0,2024-01-24
1453,ai_insights,13.0,2025-12-28
397,ai_insights,43.0,2024-05-26
2548,ai_insights,32.0,2025-08-17
2391,analytics,27.0,2025-03-15
752,ai_insights,27.0,2024-08-12
931,ai_insights,30.0,2024-06-13
257,analytics,18.0,23-04-2025
3386,dashboard,25.0,2024-10-27
4027,reports,36.0,2025-11-28
680,reports,27.0,2025-12-12
2843,analytics,16.0,2024-09-08
3760,analytics,,2024-02-24
4299,reports,30.0,2025-05-21
2149,export,39.0,2025-12-09
1883,export,31.0,
692,dashboard,39.0,11/24/2024
3752,reports,2.0,2024-08-05
2094,ai_insights,27.0,
100,dashboard,5.0,09/12/2024
3950,analytics,40.0,2024-05-16
928,export,2.0,2025-05-29
2461,export,9.0,2024-10-11
4959,analytics,2.0,2025-09-04
3357,export,50.0,2025-04-27
669,export,32.0,07/02/2025
3604,reports,2.0,2025-02-24
956,dashboard,,2024-04-08
415,export,17.0,02/24/2024
3045,export,2.0,2025-05-25
236,reports,6.0,2025-08-04
3099,ai_insights,25.0,09/15/2025
2010,ai_insights,12.0,2025-04-25
2400,export,40.0,2024-03-13
472,ai_insights,,2024-07-08
3822,export,16.0,06/28/2024
3838,ai_insights,10.0,
768,dashboard,30.0,2024-11-17
2624,export,38.0,2025-07-16
4548,dashboard,43.0,2024-09-04
91,dashboard,22.0,2024-03-14
696,dashboard,18.0,
392,analytics,40.0,06/03/2025
663,dashboard,34.0,05/13/2025
4011,reports,46.0,2025-03-28
1709,export,44.0,2024-07-07
1421,ai_insights,48.0,2025-03-03
3844,analytics,7.0,2025-02-15
1222,analytics,19.0,2024-10-04
2814,reports,1.0,2024-01-23
4186,dashboard,30.0,2025-08-19
2290,ai_insights,11.0,2025-05-09
348,ai_insights,28.0,2025-09-24
4496,reports,33.0,2024-12-31
4118,ai_insights,23.0,2024-05-22
695,reports,13.0,2024-05-07
510,ai_insights,43.0,2024-07-28
868,dashboard,7.0,2024-07-19
4190,dashboard,3.0,2024-11-22
2572,ai_insights,2.0,01/06/2024
265,analytics,46.0,12-06-2024
3380,ai_insights,43.0,2024-04-07
3033,ai_insights,18.0,
3845,dashboard,,2024-11-22
1842,ai_insights,36.0,2024-05-26
823,analytics,3.0,2025-08-12
2104,export,38.0,2024-07-28
39,analytics,7.0,08/06/2024
4121,analytics,8.0,11/12/2024
4564,ai_insights,36.0,2025-12-22
189,analytics,19.0,2024-03-19
4073,analytics,6.0,2024-01-16
1873,dashboard,12.0,2025-09-28
4762,dashboard,2.0,2024-04-29
3905,reports,5.0,2024-06-11
351,export,48.0,
1373,dashboard,13.0,2024-05-12
3953,export,28.0,2025-07-22
1972,dashboard,26.0,2024-06-27
2971,analytics,30.0,2024-10-14
4507,ai_insights,,2024-03-21
2438,export,1.0,2024-03-28
4002,reports,45.0,
4454,dashboard,38.0,2025-01-08
3366,analytics,42.0,2024-08-22
1168,dashboard,24.0,2024-05-22
3635,export,25.0,2025-03-31
3987,export,30.0,04/21/2025
239,analytics,32.0,2024-03-14
3886,ai_insights,28.0,2025-07-17
4600,reports,16.0,2024-04-15
2772,ai_insights,10.0,2025-12-12
2284,ai_insights,,
3149,reports,10.0,2025-02-26
17,dashboard,26.0,2024-10-23
3190,ai_insights,6.0,2025-08-04
432,dashboard,9.0,09/30/2024
535,analytics,18.0,2025-01-04
4059,reports,39.0,06/12/2025
2865,export,46.0,2024-02-01
4925,analytics,45.0,2025-11-29
1496,dashboard,26.0,2025-04-01
2018,export,34.0,07-03-2025
2834,dashboard,14.0,2025-12-11
2076,analytics,22.0,2024-10-15
3803,export,17.0,2024-02-10
1034,export,17.0,2025-02-14
2770,export,37.0,2025-02-06
4947,dashboard,14.0,01/15/2025
3466,dashboard,41.0,2025-10-29
4541,export,49.0,2025-08-04
870,export,3.0,2024-09-06
638,reports,18.0,2025-07-04
3268,reports,42.0,2024-02-19
4553,analytics,24.0,2024-12-08
100,reports,19.0,2025-06-16
3242,export,45.0,2024-10-02
2979,reports,6.0,2024-06-09
795,export,,12/08/2025
2099,ai_insights,21.0,2024-02-28
2709,ai_insights,35.0,2025-08-12
2354,analytics,25.0,2025-03-21
4861,dashboard,,2024-12-07
4281,ai_insights,34.0,2025-08-30
4430,export,17.0,2025-12-31
1885,reports,8.0,2025-10-20
1896,analytics,45.0,2025-11-16
1348,analytics,37.0,2025-03-13
1663,dashboard,17.0,09/20/2024
1563,export,49.0,
4124,export,27.0,2025-03-15
1900,dashboard,,2025-03-06
2363,reports,1.0,2025-10-22
2338,analytics,43.0,2025-09-07
1470,dashboard,11.0,03/28/2025
4137,dashboard,3.0,2025-06-15
2478,reports,23.0,07/27/2024
1353,reports,8.0,2024-03-04
2980,export,47.0,2024-07-22
4534,dashboard,26.0,2025-08-21
4907,dashboard,34.0,2025-10-09
4861,ai_insights,25.0,2025-06-13
1322,dashboard,1.0,08/23/2024
2089,export,45.0,2024-07-07
3558,dashboard,30.0,2025-12-03
3908,dashboard,39.0,2024-07-26
1974,reports,8.0,2025-12-06
3531,export,13.0,2024-04-30
912,analytics,19.0,2024-10-08
2150,dashboard,10.0,2025-04-22
2962,ai_insights,21.0,2025-10-13
3634,export,24.0,2024-03-13
1232,ai_insights,12.0,2025-04-17
1409,ai_insights,,2025-07-09
2948,dashboard,19.0,2025-01-13
1961,analytics,32.0,2025-10-06
4251,dashboard,13.0,07/07/2025
2994,export,43.0,2025-05-10
3269,reports,46.0,2025-07-26
645,ai_insights,38.0,2024-01-22
3753,dashboard,29.0,2024-01-21
235,ai_insights,41.0,2024-09-05
922,reports,23.0,2025-02-12
1163,dashboard,20.0,06/26/2025
3995,export,2.0,2025-12-18
447,analytics,3.0,07/02/2024
3758,dashboard,34.0,2025-02-09
1056,analytics,4.0,2024-07-25
810,reports,25.0,2024-10-01
3146,reports,15.0,2025-05-10
