user_id,signup_date,plan_type,country,industry,acquisition_channel
2554,2024-03-08,Free,GB,Healthcare,organic
2555,2024-12-23,PAID,GB,Education,facebook
2556,2024-08-02,paid,JP,Tech,linkedin
2557,05/14/2024,Paid,IN,Retail,organic
2558,04-05-2024,free,JP,Healthcare,organic
2559,2024-10-19,PAID,CA,Retail,
2560,04-02-2024,paid,CA,Retail,referral
2561,2024-04-28,paid,CA,Retail,organic
2562,2024-09-18,PAID,DE,Education,referral
2563,06/04/2024,Free,AU,Healthcare,facebook
2564,2024-04-06,free,FR,Healthcare,linkedin
2565,2024-10-10,free,CA,Education,linkedin
2566,2024-09-18,PAID,FR,Finance,organic
2567,2024-02-07,PAID,CA,Retail,organic
2568,04/25/2024,paid,AU,Tech,facebook
2569,2024-07-21,Paid,JP,Education,referral
2570,2024-04-25,PAID,DE,Healthcare,linkedin
2571,2024-11-21,Paid,GB,Tech,referral
2572,2024-08-09,FREE,GB,Healthcare,facebook
2573,2024-03-15,Paid,GB,Healthcare,linkedin
2574,11/28/2024,PAID,JP,Tech,linkedin
2575,06/06/2024,Paid,US,Manufacturing,google
2576,2024-12-18,Free,CA,Manufacturing,facebook
2577,2024-12-20,Free,US,Retail,
2578,05/18/2024,Free,DE,Manufacturing,facebook
2579,14-06-2024,Paid,JP,Manufacturing,google
2580,2024-06-20,PAID,GB,Education,referral
2581,2024-12-03,FREE,DE,Tech,google
2582,2024-12-17,paid,CA,Tech,facebook
2583,2024-10-24,PAID,FR,Manufacturing,referral
2584,2024-11-02,FREE,FR,Finance,linkedin
2585,2024-07-10,PAID,JP,Manufacturing,google
2586,2024-06-23,paid,US,Manufacturing,referral
2587,08-10-2024,,AU,Education,referral
2588,10-05-2024,PAID,AU,Healthcare,referral
2589,2024-04-11,PAID,AU,Healthcare,google
2590,2024-08-11,free,DE,Education,
2591,2024-01-28,FREE,FR,Healthcare,linkedin
2592,2024-03-06,paid,DE,Education,referral
2593,,free,CA,Manufacturing,google
2594,2024-11-15,free,CA,Education,facebook
2595,2024-11-05,paid,FR,Education,google
2596,2024-10-10,Free,IN,Manufacturing,google
2597,2024-11-11,Paid,GB,Manufacturing,google
2598,05/06/2024,PAID,AU,Manufacturing,referral
2599,29-03-2024,free,JP,Healthcare,
2600,2024-08-10,Paid,US,Retail,google
2601,02/21/2024,Paid,US,Retail,facebook
2602,07/15/2024,FREE,CA,Manufacturing,referral
2603,04/15/2024,Paid,US,Retail,facebook
2604,,Paid,CA,Finance,organic
2605,2024-07-09,paid,FR,Tech,google
2606,2024-04-16,paid,GB,Education,referral
2607,2024-04-28,FREE,CA,Healthcare,referral
2608,2024-05-04,Free,US,Tech,google
2609,2024-07-03,Paid,CA,Tech,linkedin
2610,2024-05-10,Paid,FR,Finance,linkedin
2611,04/22/2024,free,FR,Retail,facebook
2612,2024-07-05,free,AU,Manufacturing,google
2613,2024-10-10,Paid,CA,Manufacturing,
2614,03/13/2024,free,US,Manufacturing,google
2615,2024-03-26,FREE,DE,Retail,organic
2616,,Free,GB,Manufacturing,linkedin
2617,08/04/2024,FREE,CA,Manufacturing,linkedin
2618,2024-02-04,FREE,CA,Tech,google
2619,2024-08-24,free,FR,Manufacturing,facebook
2620,2024-04-05,,IN,Retail,google
2621,2024-05-19,Free,JP,Manufacturing,facebook
2622,2024-01-25,FREE,DE,Healthcare,
2623,2024-10-20,paid,JP,Healthcare,linkedin
2624,2024-12-31,free,IN,Education,organic
2625,2024-03-10,PAID,FR,Retail,referral
2626,2024-10-08,PAID,DE,Finance,linkedin
2627,2024-06-30,Paid,GB,Manufacturing,facebook
2628,2024-07-27,free,CA,Healthcare,google
2629,03-11-2024,FREE,IN,Manufacturing,linkedin
2630,2024-07-14,Paid,US,Retail,organic
2631,2024-01-09,Free,IN,Finance,facebook
2632,2024-03-12,free,GB,Tech,google
2633,,Paid,AU,Manufacturing,referral
2634,2024-08-26,Free,JP,Manufacturing,facebook
2635,2024-01-27,Free,JP,Retail,google
2636,2024-06-28,paid,GB,Tech,referral
2637,06/30/2024,Free,FR,Education,google
2638,2024-06-18,free,GB,Manufacturing,referral
2639,2024-03-15,free,US,Tech,referral
2640,2024-11-18,Paid,CA,Retail,referral
2641,2024-08-23,paid,DE,Retail,google
2642,2024-10-26,Paid,IN,Healthcare,referral
2643,2024-01-19,free,GB,Finance,facebook
2644,2024-07-12,paid,JP,Manufacturing,organic
2645,2024-04-10,paid,JP,Manufacturing,organic
2646,,free,CA,Manufacturing,referral
2647,2024-04-09,Free,AU,Manufacturing,organic
2648,10-05-2024,free,AU,Manufacturing,organic
2649,2024-05-15,Free,FR,Healthcare,referral
2650,25-03-2024,FREE,CA,Healthcare,referral
2651,2024-06-24,Paid,AU,Retail,facebook
2652,10/07/2024,PAID,AU,Finance,linkedin
2653,2024-09-26,PAID,JP,Tech,google
2654,2024-05-05,Paid,AU,Tech,referral
2655,2024-09-17,paid,GB,Retail,referral
2656,06/02/2024,FREE,IN,Retail,organic
2657,04/22/2024,free,DE,Tech,facebook
2658,2024-09-15,PAID,US,Education,organic
2659,2024-02-11,Free,DE,Finance,referral
2660,2024-01-30,Free,DE,Retail,referral
2661,2024-01-16,paid,FR,Tech,organic
2662,08-09-2024,Free,CA,Retail,referral
2663,2024-04-30,Free,AU,Tech,linkedin
2664,2024-06-16,free,US,Retail,google
2665,2024-01-05,FREE,GB,Finance,google
2666,2024-01-27,Free,CA,Retail,google
2667,2024-07-06,PAID,DE,Finance,linkedin
2668,2024-01-21,free,IN,Retail,referral
2669,12-02-2024,free,GB,Education,organic
2670,2024-09-08,FREE,US,Finance,facebook
2671,2024-02-03,FREE,FR,Manufacturing,referral
2672,2024-09-20,paid,AU,Healthcare,linkedin
2673,2024-06-22,Paid,GB,Education,linkedin
2674,2024-06-05,Paid,GB,Retail,google
2675,2024-04-30,paid,IN,Healthcare,referral
2676,2024-03-17,FREE,FR,Healthcare,google
2677,2024-03-16,FREE,FR,Finance,facebook
2678,2024-06-19,Paid,CA,Education,google
2679,2024-11-25,PAID,DE,Retail,facebook
2680,2024-08-30,paid,JP,Finance,linkedin
2681,2024-01-26,Paid,GB,Tech,google
2682,2024-09-11,Paid,FR,Healthcare,google
2683,2024-06-16,PAID,CA,Tech,organic
2684,2024-04-04,Paid,US,Healthcare,linkedin
2685,2024-06-20,FREE,US,Finance,organic
2686,22-05-2024,paid,JP,Manufacturing,facebook
2687,2024-11-19,Paid,FR,Education,facebook
2688,,free,IN,Manufacturing,linkedin
2689,2024-12-14,PAID,AU,Tech,facebook
2690,27-09-2024,Free,FR,Education,linkedin
2691,2024-01-21,PAID,JP,Manufacturing,facebook
2692,2024-08-21,PAID,US,Healthcare,referral
2693,2024-02-02,PAID,GB,Retail,google
2694,06/10/2024,Paid,GB,Tech,referral
2695,01/20/2024,Paid,IN,Manufacturing,linkedin
2696,2024-09-28,paid,CA,Tech,linkedin
2697,2024-08-08,PAID,DE,Healthcare,referral
2698,06-10-2024,,FR,Tech,google
2699,2024-11-23,Free,GB,Education,google
2700,2024-04-19,free,US,Retail,organic
2701,2024-07-18,free,CA,Healthcare,facebook
2702,2024-02-10,paid,GB,Retail,organic
2703,2024-05-12,Paid,AU,Finance,google
2704,2024-08-06,Free,FR,Healthcare,referral
2705,2024-10-04,free,JP,Healthcare,facebook
2706,02-01-2024,paid,FR,Education,referral
2707,2024-08-19,PAID,DE,Manufacturing,organic
2708,2024-12-08,paid,CA,Finance,linkedin
2709,07/17/2024,PAID,US,Education,referral
2710,,free,FR,Tech,organic
2711,2024-06-24,Free,US,Healthcare,
2712,2024-11-19,Paid,JP,Manufacturing,organic
2713,2024-09-19,free,JP,Manufacturing,organic
2714,2024-09-04,FREE,DE,Manufacturing,linkedin
2715,02-12-2024,Paid,GB,Tech,linkedin
2716,2024-07-07,paid,US,Education,linkedin
2717,,PAID,FR,Tech,facebook
2718,04-01-2024,free,FR,Manufacturing,linkedin
2719,2024-10-31,Free,US,Manufacturing,linkedin
2720,2024-10-09,FREE,CA,Healthcare,linkedin
2721,2024-06-08,free,CA,Tech,referral
2722,,FREE,US,Healthcare,linkedin
2723,13-07-2024,paid,AU,Manufacturing,facebook
2724,2024-07-05,Paid,AU,Finance,organic
2725,,paid,DE,Tech,referral
2726,11-03-2024,Free,FR,Retail,google
2727,2024-05-15,free,JP,Education,linkedin
2728,10/25/2024,Paid,FR,Healthcare,organic
2729,2024-10-08,FREE,CA,Manufacturing,organic
2730,10/22/2024,paid,GB,Education,referral
2731,2024-01-21,FREE,FR,Healthcare,google
2732,2024-01-27,free,IN,Manufacturing,facebook
2733,2024-01-22,Free,DE,Manufacturing,
2734,10/14/2024,paid,DE,Manufacturing,organic
2735,2024-10-18,Free,DE,Healthcare,organic
2736,2024-12-28,Free,CA,Finance,organic
2737,,PAID,DE,Healthcare,organic
2738,2024-04-06,paid,GB,Education,referral
2739,2024-07-17,paid,DE,Finance,google
2740,2024-10-29,paid,DE,Education,organic
2741,2024-03-04,paid,GB,Finance,facebook
2742,2024-07-26,FREE,US,Finance,facebook
2743,2024-11-24,free,IN,Healthcare,linkedin
2744,28-04-2024,FREE,JP,Manufacturing,organic
2745,2024-04-21,FREE,JP,Manufacturing,organic
2746,02/26/2024,,US,Finance,organic
2747,2024-04-15,Free,AU,Finance,organic
2748,2024-07-29,Paid,JP,Manufacturing,organic
2749,2024-11-21,FREE,CA,Manufacturing,facebook
2750,2024-12-05,Paid,CA,Healthcare,google
2751,,,AU,Finance,google
2752,2024-02-01,PAID,US,Healthcare,linkedin
2753,2024-07-30,Paid,GB,Education,facebook
2754,2024-01-08,FREE,IN,Education,organic
2755,2024-06-04,Paid,CA,Tech,google
2756,2024-05-18,free,FR,Manufacturing,referral
2757,2024-11-26,free,FR,Manufacturing,referral
2758,2024-07-08,PAID,US,Finance,
2759,2024-06-07,free,DE,Finance,referral
2760,05/09/2024,FREE,GB,Education,organic
2761,2024-09-27,PAID,CA,Tech,organic
2762,2024-08-02,,AU,Manufacturing,linkedin
2763,2024-02-25,Paid,AU,Finance,linkedin
2764,2024-05-19,paid,CA,Retail,linkedin
2765,2024-11-15,Free,CA,Manufacturing,referral
2766,2024-05-03,PAID,GB,Education,organic
2767,,free,FR,Education,referral
2768,2024-01-23,free,IN,Healthcare,
2769,2024-10-07,free,JP,Retail,linkedin
2770,2024-01-19,paid,IN,Manufacturing,organic
2771,2024-11-25,free,GB,Healthcare,facebook
2772,2024-05-01,PAID,AU,Tech,google
2773,18-11-2024,PAID,US,Finance,google
2774,2024-03-26,Free,AU,Education,linkedin
2775,2024-04-20,free,FR,Healthcare,referral
2776,27-04-2024,PAID,FR,Manufacturing,facebook
2777,2024-07-01,free,US,Manufacturing,organic
2778,2024-11-17,free,IN,Manufacturing,referral
2779,2024-04-29,free,US,Education,linkedin
2780,2024-05-31,FREE,CA,Tech,referral
2781,2024-03-01,PAID,FR,Education,linkedin
2782,06/02/2024,free,IN,Retail,google
2783,2024-01-04,FREE,GB,Tech,
2784,2024-08-03,free,CA,Manufacturing,google
2785,2024-02-25,Free,IN,Manufacturing,referral
2786,2024-12-31,Paid,US,Healthcare,facebook
2787,2024-10-31,Paid,DE,Healthcare,organic
2788,2024-08-15,FREE,DE,Education,linkedin
2789,2024-01-11,paid,US,Education,organic
2790,2024-02-29,free,GB,Manufacturing,google
2791,30-09-2024,Paid,FR,Healthcare,facebook
2792,2024-10-24,FREE,JP,Education,facebook
2793,2024-04-28,FREE,DE,Tech,organic
2794,10/05/2024,Free,US,Manufacturing,google
2795,2024-02-17,free,FR,Retail,organic
2796,,free,US,Manufacturing,referral
2797,2024-04-22,FREE,FR,Education,facebook
2798,2024-08-04,Paid,JP,Tech,facebook
2799,21-05-2024,free,GB,Retail,referral
2800,2024-12-06,free,CA,Retail,google
2801,2024-11-22,Free,CA,Finance,facebook
2802,2024-02-20,paid,IN,Manufacturing,linkedin
2803,2024-11-05,Paid,DE,Manufacturing,
2804,2024-02-28,Paid,DE,Finance,linkedin
2805,2024-02-13,Paid,US,Manufacturing,google
2806,2024-02-09,PAID,JP,Manufacturing,referral
2807,2024-01-22,Paid,FR,Tech,organic
2808,,FREE,FR,Tech,google
2809,2024-05-05,Free,US,Retail,organic
2810,2024-05-20,free,US,Tech,google
2811,2024-05-17,PAID,US,Education,linkedin
2812,,FREE,JP,Retail,referral
2813,2024-01-22,paid,DE,Education,linkedin
2814,2024-05-03,PAID,GB,Retail,referral
2815,2024-01-09,free,GB,Tech,organic
2816,05/17/2024,Paid,AU,Healthcare,google
2817,03/04/2024,Free,US,Healthcare,
2818,12-05-2024,Paid,DE,Manufacturing,facebook
2819,2024-05-07,FREE,FR,Manufacturing,facebook
2820,2024-07-23,free,DE,Manufacturing,referral
2821,2024-11-12,Paid,AU,Tech,referral
2822,2024-01-11,Free,FR,Tech,linkedin
2823,2024-09-27,paid,DE,Retail,
2824,01/21/2024,paid,US,Manufacturing,facebook
2825,2024-07-10,free,JP,Retail,linkedin
2826,2024-04-27,Free,CA,Manufacturing,organic
2827,2024-01-12,Paid,GB,Manufacturing,facebook
2828,2024-05-28,free,CA,Tech,organic
2829,2024-07-07,Free,JP,Tech,google
2830,2024-03-09,FREE,JP,Retail,linkedin
2831,2024-01-20,paid,DE,Healthcare,referral
2832,2024-04-20,paid,DE,Education,facebook
2833,2024-05-11,Free,CA,Healthcare,linkedin
2834,03/13/2024,PAID,JP,Manufacturing,referral
2835,2024-03-04,free,DE,Tech,google
2836,2024-11-19,Free,CA,Healthcare,facebook
2837,2024-04-25,FREE,IN,Tech,organic
2838,12-02-2024,Paid,JP,Finance,google
2839,2024-02-18,PAID,GB,Manufacturing,referral
2840,09/25/2024,,FR,Manufacturing,facebook
2841,14-01-2024,Free,FR,Education,facebook
2842,2024-02-27,free,DE,Education,google
2843,2024-06-19,PAID,AU,Tech,facebook
2844,2024-11-01,paid,US,Manufacturing,referral
2845,2024-12-14,paid,CA,Tech,google
2846,2024-02-09,FREE,IN,Healthcare,organic
2847,2024-10-21,free,FR,Manufacturing,google
2848,2024-09-01,Free,US,Healthcare,google
2849,21-03-2024,free,AU,Finance,organic
2850,2024-05-20,Free,CA,Retail,referral
2851,2024-12-22,FREE,IN,Education,linkedin
2852,01/22/2024,paid,AU,Tech,linkedin
2853,2024-07-21,FREE,CA,Tech,organic
2854,2024-02-29,free,JP,Healthcare,referral
2855,2024-01-29,Paid,US,Education,facebook
2856,02/15/2024,paid,CA,Education,organic
2857,2024-02-07,free,IN,Tech,linkedin
2858,05/10/2024,PAID,AU,Tech,referral
2859,2024-08-11,Paid,AU,Finance,google
2860,25-11-2024,Paid,DE,Healthcare,referral
2861,2024-01-21,FREE,US,Finance,referral
2862,2024-04-09,Free,IN,Education,linkedin
2863,,PAID,IN,Healthcare,
2864,2024-01-28,FREE,GB,Healthcare,linkedin
2865,2024-09-16,Free,GB,Healthcare,facebook
2866,03-04-2024,Paid,DE,Finance,facebook
2867,2024-03-25,PAID,FR,Healthcare,organic
2868,07/11/2024,paid,IN,Manufacturing,google
2869,2024-05-31,PAID,GB,Education,facebook
2870,2024-05-07,paid,FR,Education,linkedin
2871,2024-06-07,free,GB,Healthcare,referral
2872,2024-02-25,Free,CA,Education,organic
2873,2024-08-08,Free,FR,Retail,facebook
2874,12-01-2024,PAID,GB,Finance,referral
2875,01-08-2024,paid,DE,Finance,referral
2876,2024-06-07,FREE,IN,Education,
2877,2024-06-15,PAID,DE,Healthcare,facebook
2878,2024-09-23,Free,GB,Manufacturing,google
2879,25-06-2024,free,FR,Retail,google
2880,2024-10-16,Free,US,Tech,
2881,2024-07-02,paid,FR,Finance,
2882,2024-07-14,free,CA,Finance,organic
2883,,paid,GB,Healthcare,google
2884,12/17/2024,PAID,GB,Tech,organic
2885,2024-03-02,Paid,US,Finance,
2886,2024-05-03,PAID,AU,Healthcare,linkedin
2887,01/16/2024,free,DE,Manufacturing,facebook
2888,,PAID,FR,Finance,referral
2889,2024-07-18,PAID,US,Manufacturing,organic
2890,2024-02-11,paid,AU,Manufacturing,
2891,,FREE,AU,Finance,google
2892,2024-02-11,paid,JP,Finance,organic
2893,03/31/2024,PAID,CA,Education,organic
2894,2024-03-14,Paid,DE,Healthcare,google
2895,,PAID,GB,Manufacturing,google
2896,2024-03-24,FREE,GB,Healthcare,facebook
2897,2024-07-29,paid,DE,Finance,referral
2898,2024-02-17,Paid,AU,Manufacturing,facebook
2899,2024-03-23,Free,US,Finance,facebook
2900,,paid,DE,Healthcare,google
2901,2024-04-11,Free,FR,Tech,google
2902,2024-03-28,paid,IN,Healthcare,referral
2903,2024-02-10,FREE,CA,Finance,organic
2904,2024-11-04,Free,CA,Manufacturing,facebook
2905,19-09-2024,Paid,IN,Retail,referral
2906,2024-06-25,paid,JP,Tech,facebook
2907,2024-10-06,FREE,GB,Manufacturing,organic
2908,2024-10-23,Paid,GB,Healthcare,facebook
2909,2024-02-18,free,CA,Finance,linkedin
2910,2024-12-15,PAID,AU,Manufacturing,referral
2911,13-03-2024,PAID,AU,Finance,google
2912,2024-04-05,Free,JP,Tech,facebook
2913,2024-10-28,Free,IN,Manufacturing,referral
2914,2024-08-02,PAID,FR,Tech,referral
2915,2024-08-12,FREE,CA,Retail,facebook
2916,02/28/2024,Paid,US,Retail,google
2917,,PAID,JP,Manufacturing,google
2918,,Paid,AU,Retail,facebook
2919,2024-03-01,Paid,IN,Education,referral
2920,2024-07-26,Free,DE,Manufacturing,google
2921,2024-07-11,free,AU,Finance,facebook
2922,2024-06-27,PAID,CA,Education,facebook
2923,2024-07-06,paid,JP,Retail,facebook
2924,2024-07-26,free,US,Finance,referral
2925,2024-03-12,PAID,US,Manufacturing,google
2926,2024-10-12,paid,AU,Education,referral
2927,2024-11-07,free,CA,Retail,linkedin
2928,01/20/2024,FREE,IN,Retail,google
2929,09-08-2024,PAID,IN,Tech,referral
2930,2024-11-27,PAID,CA,Retail,google
2931,2024-10-10,Paid,GB,Manufacturing,linkedin
2932,2024-10-06,FREE,AU,Finance,organic
2933,2024-02-16,Paid,GB,Tech,facebook
2934,2024-04-10,free,FR,Tech,referral
2935,2024-08-19,FREE,US,Finance,linkedin
2936,2024-08-24,PAID,US,Healthcare,linkedin
2937,2024-11-15,PAID,FR,Tech,
2938,2024-03-07,PAID,JP,Retail,google
2939,,PAID,IN,Finance,google
2940,2024-07-23,Free,JP,Manufacturing,facebook
2941,,FREE,CA,Finance,google
2942,2024-07-03,PAID,JP,Retail,referral
2943,2024-01-20,PAID,CA,Healthcare,referral
2944,06/24/2024,FREE,US,Finance,referral
2945,2024-10-30,paid,AU,Tech,organic
2946,20-11-2024,Paid,DE,Healthcare,referral
2947,04/23/2024,Free,IN,Manufacturing,google
2948,2024-05-13,paid,JP,Finance,google
2949,2024-06-21,Free,JP,Manufacturing,referral
2950,2024-10-21,FREE,GB,Tech,linkedin
2951,2024-09-28,free,GB,Healthcare,linkedin
2952,2024-09-15,Paid,DE,Manufacturing,
2953,,Paid,GB,Finance,linkedin
2954,2024-10-13,PAID,GB,Retail,facebook
2955,2024-05-13,FREE,IN,Tech,organic
2956,2024-10-22,PAID,GB,Finance,referral
2957,2024-01-25,PAID,IN,Finance,facebook
2958,2024-01-20,Paid,FR,Manufacturing,linkedin
2959,2024-05-30,paid,AU,Retail,referral
2960,2024-03-29,Paid,DE,Tech,facebook
2961,2024-09-25,Paid,FR,Education,google
2962,,paid,IN,Tech,linkedin
2963,11/25/2024,free,IN,Finance,facebook
2964,2024-03-31,FREE,DE,Manufacturing,google
2965,2024-08-30,Free,CA,Manufacturing,linkedin
2966,,FREE,AU,Finance,organic
2967,2024-06-27,PAID,IN,Manufacturing,linkedin
2968,2024-08-07,Paid,US,Education,organic
2969,2024-05-23,PAID,DE,Education,organic
2970,21-06-2024,PAID,DE,Manufacturing,organic
2971,2024-10-28,PAID,GB,Finance,referral
2972,2024-05-27,free,US,Education,referral
2973,07-08-2024,free,DE,Manufacturing,organic
2974,,PAID,JP,Healthcare,google
2975,11/27/2024,free,FR,Finance,organic
2976,2024-02-29,free,CA,Education,facebook
2977,,FREE,DE,Education,organic
2978,2024-11-20,Free,DE,Education,referral
2979,2024-09-23,paid,US,Healthcare,referral
2980,19-12-2024,PAID,DE,Healthcare,facebook
2981,2024-05-29,free,IN,Retail,facebook
2982,20-09-2024,Paid,DE,Tech,linkedin
2983,2024-02-05,FREE,DE,Retail,google
2984,2024-02-24,free,AU,Healthcare,
2985,03/14/2024,PAID,GB,Finance,google
2986,2024-07-12,Free,IN,Healthcare,google
2987,2024-03-22,paid,JP,Manufacturing,referral
2988,2024-08-29,paid,DE,Finance,google
2989,2024-06-28,PAID,IN,Manufacturing,linkedin
2990,2024-09-04,Free,DE,Retail,linkedin
2991,2024-02-16,Paid,FR,Education,google
2992,2024-10-10,FREE,AU,Healthcare,facebook
2993,13-08-2024,free,DE,Finance,linkedin
2994,2024-04-20,FREE,CA,Healthcare,facebook
2995,05-04-2024,paid,GB,Finance,referral
2996,22-10-2024,FREE,AU,Healthcare,linkedin
2997,28-03-2024,PAID,CA,Education,facebook
2998,2024-02-08,free,GB,Finance,google
2999,2024-06-15,FREE,US,Finance,referral
3000,2024-10-03,Paid,CA,Retail,organic
3001,2024-09-07,paid,JP,Tech,organic
3002,2024-07-20,Paid,AU,Education,google
3003,10/22/2024,free,GB,Manufacturing,referral
3004,11/05/2024,paid,GB,Healthcare,referral
3005,2024-03-30,paid,CA,Finance,referral
3006,2024-11-01,PAID,JP,Healthcare,referral
3007,2024-09-08,FREE,FR,Manufacturing,organic
3008,2024-09-22,free,JP,Healthcare,facebook
3009,2024-07-22,FREE,GB,Finance,referral
3010,01/20/2024,PAID,DE,Healthcare,facebook
3011,12/17/2024,Paid,AU,Healthcare,referral
3012,2024-12-20,PAID,JP,Education,linkedin
3013,2024-04-04,free,CA,Retail,
3014,22-05-2024,PAID,US,Education,linkedin
3015,10/20/2024,Free,DE,Education,linkedin
3016,24-03-2024,free,CA,Finance,referral
3017,2024-11-25,PAID,FR,Manufacturing,facebook
3018,,Paid,GB,Healthcare,organic
3019,2024-09-18,free,AU,Healthcare,google
3020,2024-08-28,paid,GB,Education,organic
3021,2024-02-28,FREE,DE,Manufacturing,referral
3022,2024-04-16,Paid,GB,Tech,linkedin
3023,2024-12-04,free,FR,Education,linkedin
3024,2024-07-25,free,DE,Education,facebook
3025,2024-01-17,paid,AU,Tech,referral
3026,2024-11-14,PAID,CA,Finance,organic
3027,2024-07-13,Free,FR,Manufacturing,referral
3028,12/06/2024,free,DE,Education,referral
3029,2024-05-24,FREE,FR,Education,linkedin
3030,2024-11-16,FREE,AU,Tech,organic
3031,2024-03-09,free,CA,Finance,google
3032,2024-10-29,PAID,US,Manufacturing,linkedin
3033,02/03/2024,free,JP,Retail,organic
3034,2024-10-18,paid,US,Education,facebook
3035,27-04-2024,paid,FR,Tech,linkedin
3036,2024-07-02,Paid,GB,Education,facebook
3037,2024-03-07,FREE,GB,Education,linkedin
3038,2024-01-14,Free,IN,Healthcare,referral
3039,2024-11-10,Paid,CA,Education,organic
3040,2024-11-02,Free,JP,Manufacturing,facebook
3041,2024-10-29,Free,FR,Manufacturing,linkedin
3042,2024-02-24,FREE,AU,Retail,
3043,2024-01-04,paid,GB,Healthcare,facebook
3044,2024-03-04,Paid,US,Healthcare,linkedin
3045,2024-11-23,PAID,AU,Education,
3046,2024-08-14,Paid,AU,Education,linkedin
3047,29-03-2024,free,GB,Healthcare,google
3048,2024-05-08,,GB,Tech,google
3049,,FREE,JP,Tech,google
3050,2024-04-16,PAID,US,Retail,facebook
3051,2024-08-18,Free,IN,Education,referral
3052,2024-09-21,,US,Manufacturing,linkedin
3053,2024-12-09,FREE,GB,Tech,organic
3054,2024-06-24,FREE,IN,Education,google
3055,,free,CA,Retail,facebook
3056,2024-04-27,Paid,GB,Tech,facebook
3057,2024-05-21,paid,AU,Manufacturing,facebook
3058,2024-04-10,Free,CA,Tech,
3059,2024-09-27,PAID,AU,Education,organic
3060,2024-01-16,paid,DE,Manufacturing,organic
3061,2024-04-12,Paid,GB,Healthcare,google
3062,2024-07-20,PAID,JP,Finance,organic
3063,05/03/2024,paid,AU,Healthcare,google
3064,,Paid,JP,Manufacturing,organic
3065,08-06-2024,free,CA,Healthcare,organic
3066,2024-01-26,paid,US,Manufacturing,
3067,2024-01-20,FREE,US,Healthcare,organic
3068,2024-10-09,PAID,JP,Healthcare,google
3069,,Free,JP,Healthcare,linkedin
3070,2024-01-22,FREE,GB,Tech,google
3071,11/02/2024,PAID,AU,Finance,linkedin
3072,2024-09-09,Free,DE,Healthcare,facebook
3073,2024-12-16,paid,AU,Education,facebook
3074,14-07-2024,Paid,JP,Retail,google
3075,2024-09-05,free,IN,Finance,linkedin
3076,2024-08-11,PAID,JP,Manufacturing,linkedin
3077,28-02-2024,free,FR,Manufacturing,linkedin
3078,2024-05-15,free,DE,Tech,facebook
3079,2024-01-27,free,GB,Healthcare,google
3080,01/29/2024,FREE,GB,Tech,referral
3081,2024-11-17,free,FR,Tech,linkedin
3082,2024-12-25,paid,IN,Finance,linkedin
3083,12-02-2024,PAID,JP,Tech,referral
3084,06-02-2024,Paid,FR,Education,google
3085,2024-03-23,PAID,DE,Tech,linkedin
3086,2024-04-29,Paid,JP,Education,google
3087,2024-10-03,PAID,CA,Manufacturing,linkedin
3088,,PAID,US,Retail,organic
3089,04/02/2024,Free,JP,Finance,linkedin
3090,2024-02-16,FREE,JP,Education,organic
3091,12/11/2024,FREE,FR,Tech,google
3092,13-10-2024,PAID,US,Tech,
3093,09-12-2024,Free,GB,Finance,
3094,,Free,GB,Finance,linkedin
3095,2024-02-15,Paid,JP,Manufacturing,facebook
3096,,free,IN,Tech,facebook
3097,12/11/2024,Free,US,Education,referral
3098,2024-06-30,paid,JP,Finance,facebook
3099,01/24/2024,PAID,AU,Education,organic
3100,2024-10-06,paid,FR,Retail,facebook
3101,2024-09-18,free,AU,Healthcare,facebook
3102,2024-02-22,PAID,GB,Retail,facebook
3103,2024-11-18,free,US,Healthcare,linkedin
3104,20-10-2024,PAID,CA,Retail,referral
3105,2024-12-22,paid,US,Manufacturing,google
3106,2024-07-21,PAID,DE,Tech,referral
3107,2024-08-05,Free,AU,Retail,organic
3108,2024-02-27,Free,DE,Finance,linkedin
3109,2024-11-03,FREE,JP,Retail,linkedin
3110,2024-04-29,Free,JP,Manufacturing,facebook
3111,2024-05-07,Free,CA,Healthcare,facebook
3112,2024-12-24,Paid,US,Tech,organic
3113,2024-05-14,PAID,AU,Manufacturing,linkedin
3114,,Paid,US,Tech,google
3115,,paid,CA,Manufacturing,referral
3116,09/04/2024,FREE,GB,Manufacturing,linkedin
3117,2024-05-12,FREE,IN,Education,google
3118,01/02/2024,free,JP,Finance,google
3119,2024-08-14,free,AU,Manufacturing,referral
3120,2024-11-14,Paid,US,Finance,
3121,2024-11-11,FREE,IN,Healthcare,google
3122,2024-07-21,PAID,FR,Retail,
3123,2024-06-08,Paid,AU,Retail,organic
3124,06/09/2024,FREE,FR,Education,google
3125,2024-11-02,Paid,GB,Tech,organic
3126,07/14/2024,free,GB,Education,google
3127,2024-08-04,paid,JP,Retail,facebook
3128,2024-05-07,free,FR,Retail,google
3129,2024-05-13,Paid,CA,Manufacturing,organic
3130,,paid,DE,Finance,google
3131,2024-10-24,Paid,DE,Education,google
3132,2024-05-20,Paid,JP,Finance,google
3133,2024-01-26,free,DE,Tech,organic
3134,2024-06-08,Paid,DE,Healthcare,google
3135,2024-01-15,Paid,GB,Retail,referral
3136,2024-04-08,Free,FR,Education,referral
3137,2024-07-08,paid,AU,Tech,organic
3138,2024-04-04,paid,IN,Tech,facebook
3139,2024-11-19,free,IN,Healthcare,referral
