session_id,user_id,date,duration_minutes,device_type
10293,1256,07/05/2024,107.0,mobile
10294,762,08-12-2024,62.0,tablet
10295,833,25-02-2024,113.0,tablet
10296,1256,2024-02-08,102.0,desktop
10297,1256,08-11-2024,58.0,desktop
10298,1256,18-03-2024,110.0,desktop
10299,1256,2024-04-30,103.0,mobile
10300,1256,08-09-2024,118.0,mobile
10301,1256,12/30/2024,60.0,desktop
10302,1256,24-09-2024,114.0,desktop
10303,1256,2024-11-28,2.0,tablet
10304,833,20-01-2024,50.0,desktop
10305,1256,22-09-2024,56.0,tablet
10306,1256,01/04/2024,68.0,tablet
10307,1256,16-03-2024,81.0,
10308,1256,30-11-2024,86.0,tablet
10309,1256,09/11/2024,109.0,
10310,1256,13-08-2024,30.0,tablet
10311,1256,2024-01-18,104.0,tablet
10312,833,01/24/2025,8.0,desktop
10313,1256,04-01-2024,57.0,desktop
10314,1256,04/14/2024,58.0,mobile
10315,1256,05/17/2024,33.0,desktop
10316,1256,05/07/2024,52.0,mobile
10317,1256,16-05-2024,4.0,tablet
10318,833,02/17/2024,111.0,tablet
10319,1256,10/08/2024,6.0,desktop
10320,833,2024-09-12,27.0,tablet
10321,1256,2024-10-25,55.0,mobile
10322,833,2024-11-23,89.0,tablet
10323,1256,2024-11-04,,desktop
10324,1256,05-02-2024,105.0,desktop
10325,1256,01/06/2024,91.0,mobile
10326,1256,13-01-2025,66.0,desktop
10327,1256,22-10-2024,38.0,desktop
10328,1256,05/02/2024,51.0,tablet
10329,833,15-01-2024,11.0,desktop
10330,1256,03/19/2024,92.0,mobile
10331,1256,01/24/2024,36.0,tablet
10332,1256,2024-07-18,82.0,tablet
10333,833,2024-07-11,111.0,mobile
10334,1256,10/13/2024,60.0,desktop
10335,833,03-02-2024,65.0,tablet
10336,1256,08/27/2024,88.0,desktop
10337,1256,03-10-2024,,desktop
10338,1256,12/19/2024,34.0,tablet
10339,1256,20-11-2024,116.0,mobile
10340,1256,05-04-2024,58.0,tablet
10341,1256,05-03-2024,109.0,tablet
10342,1256,2024-06-03,,mobile
10343,1256,09/09/2024,19.0,mobile
10344,1256,06-10-2024,86.0,mobile
10345,1256,17-02-2024,95.0,desktop
10346,1256,2024-06-07,48.0,desktop
10347,1256,15-01-2024,117.0,mobile
10348,1256,03/17/2024,30.0,mobile
10349,1256,2024-11-21,38.0,tablet
10350,1256,07/17/2024,16.0,desktop
10351,1256,09/02/2024,,desktop
10352,1256,2024-06-15,40.0,desktop
10353,1256,18-03-2024,25.0,tablet
10354,1256,01/22/2024,23.0,tablet
10355,833,2024-08-01,71.0,mobile
10356,1256,05/20/2024,34.0,tablet
10357,1256,2024-07-10,,mobile
10358,1256,25-11-2024,67.0,tablet
10359,1256,20-06-2024,72.0,mobile
10360,1256,31-08-2024,115.0,mobile
10361,1256,2024-05-12,19.0,mobile
10362,833,01/23/2025,48.0,mobile
10363,1256,12-01-2024,55.0,tablet
10364,833,13-10-2024,,desktop
10365,1256,2024-06-18,89.0,tablet
10366,1256,2024-03-23,86.0,tablet
10367,1256,09/24/2024,73.0,tablet
10368,833,2024-04-29,89.0,tablet
10369,833,13-06-2024,117.0,tablet
10370,1256,30-03-2024,104.0,mobile
10371,1256,2024-01-31,63.0,mobile
10372,1256,2024-09-01,37.0,tablet
10373,1256,,22.0,tablet
10374,1256,04/19/2024,79.0,desktop
10375,1256,04/11/2024,106.0,mobile
10376,1256,01/13/2024,20.0,desktop
10377,1256,07-06-2024,31.0,tablet
10378,1256,07/08/2024,37.0,desktop
10379,833,17-09-2024,54.0,mobile
10380,1256,09/16/2024,19.0,tablet
10381,1256,2024-05-15,62.0,tablet
10382,1256,2024-06-08,38.0,mobile
10383,833,2024-05-23,,mobile
10384,1256,04-06-2024,72.0,desktop
10385,1256,01-01-2025,52.0,desktop
10386,833,2024-10-20,12.0,mobile
10387,1256,26-06-2024,109.0,tablet
10388,1256,01/08/2025,21.0,mobile
10389,833,11/16/2024,14.0,tablet
10390,1256,2024-04-10,33.0,desktop
10391,1256,2024-01-09,103.0,tablet
10392,833,23-01-2024,,desktop
10393,833,12/25/2024,2.0,desktop
10394,1256,11-02-2024,18.0,desktop
10395,833,05-12-2024,103.0,tablet
10396,833,04/30/2024,116.0,desktop
10397,1256,,28.0,desktop
10398,1256,05-03-2024,,desktop
10399,1256,01-10-2024,7.0,tablet
10400,833,18-01-2025,81.0,desktop
10401,1256,21-05-2024,111.0,mobile
10402,1256,18-10-2024,33.0,tablet
10403,833,2024-05-08,64.0,mobile
10404,1256,2024-04-10,102.0,tablet
10405,1256,31-03-2024,26.0,tablet
10406,1256,22-12-2024,5.0,mobile
10407,1256,06/29/2024,37.0,tablet
10408,1256,10/09/2024,89.0,desktop
10409,1256,2024-01-31,90.0,mobile
10410,1256,05-01-2024,61.0,tablet
10411,1256,2024-07-10,111.0,
10412,1256,06/01/2024,49.0,mobile
10413,1256,11-12-2024,9.0,desktop
10414,762,2024-12-22,116.0,mobile
10415,1256,2024-07-08,,
10416,1256,04-04-2024,44.0,tablet
10417,1256,2024-06-15,58.0,mobile
10418,1256,12/15/2024,76.0,tablet
10419,1256,2024-10-31,,mobile
10420,1256,28-02-2024,85.0,desktop
10421,1256,28-02-2024,46.0,desktop
10422,1256,01/08/2025,108.0,mobile
10423,1256,2024-09-16,11.0,tablet
10424,833,01/03/2024,93.0,tablet
10425,1256,08-02-2024,13.0,mobile
10426,1256,2024-11-19,67.0,mobile
10427,1256,16-01-2024,113.0,tablet
10428,1256,2025-01-10,46.0,desktop
10429,1256,2024-08-13,116.0,desktop
10430,1256,06-11-2024,28.0,tablet
10431,1256,2024-04-13,75.0,mobile
10432,1256,2024-07-03,119.0,desktop
10433,1256,03-05-2024,88.0,mobile
10434,1256,2024-06-13,77.0,desktop
10435,833,2024-06-16,31.0,desktop
10436,1256,10/06/2024,42.0,mobile
10437,1256,04-04-2024,32.0,mobile
10438,1256,12-01-2024,30.0,
10439,1256,2024-01-17,77.0,mobile
10440,1256,04/11/2024,2.0,desktop
10441,1256,20-06-2024,44.0,mobile
10442,1256,04/26/2024,81.0,mobile
10443,1256,2024-01-24,94.0,mobile
10444,1256,30-08-2024,20.0,mobile
10445,1256,09-12-2024,47.0,mobile
10446,1256,09-07-2024,84.0,
10447,1256,26-12-2024,22.0,mobile
10448,1256,2024-03-10,37.0,mobile
10449,1256,17-11-2024,14.0,mobile
10450,1256,20-01-2024,16.0,desktop
10451,1256,08/10/2024,19.0,desktop
10452,1256,11/21/2024,2.0,tablet
10453,1256,29-09-2024,81.0,mobile
10454,1256,02/07/2024,90.0,desktop
10455,1256,12/29/2024,65.0,desktop
10456,1256,09/08/2024,87.0,desktop
10457,833,04/05/2024,37.0,tablet
10458,1256,01-08-2024,11.0,desktop
10459,1256,2025-01-15,17.0,desktop
10460,1256,2024-03-18,93.0,mobile
10461,1256,02/11/2024,114.0,
10462,1256,2024-08-26,62.0,desktop
10463,1256,30-06-2024,70.0,mobile
10464,1256,2025-01-13,19.0,mobile
10465,1256,,46.0,desktop
10466,833,11/15/2024,120.0,tablet
10467,1256,04-07-2024,70.0,tablet
10468,1256,2024-09-18,65.0,tablet
10469,1256,09/21/2024,91.0,desktop
10470,1256,2024-04-22,46.0,mobile
10471,1256,2024-04-15,107.0,mobile
10472,1256,2024-11-18,9.0,desktop
10473,833,2024-01-11,75.0,tablet
10474,1256,26-01-2024,97.0,mobile
10475,1256,2024-12-17,34.0,desktop
10476,833,2024-02-16,40.0,desktop
10477,1256,2024-06-02,89.0,mobile
10478,1256,10-07-2024,98.0,tablet
10479,1256,2024-08-11,9.0,tablet
10480,1256,2024-08-01,31.0,desktop
10481,1256,05-06-2024,35.0,desktop
10482,1256,2024-05-27,8.0,tablet
10483,1256,2024-06-19,68.0,mobile
10484,1256,13-05-2024,63.0,desktop
10485,833,06/21/2024,120.0,tablet
10486,1256,,117.0,tablet
10487,1256,27-04-2024,66.0,tablet
10488,1256,21-11-2024,24.0,mobile
10489,1256,2024-07-20,37.0,desktop
10490,833,22-08-2024,41.0,tablet
10491,1256,16-06-2024,39.0,tablet
10492,1256,2025-01-30,107.0,desktop
10493,1256,03/14/2024,1.0,desktop
10494,1256,2024-07-13,116.0,tablet
10495,1256,2024-05-30,71.0,desktop
10496,1256,10-08-2024,60.0,tablet
10497,833,19-04-2024,75.0,tablet
10498,1256,01-02-2025,2.0,tablet
10499,1256,2024-01-27,,mobile
10500,1256,2024-03-26,2.0,desktop
10501,833,2025-01-26,43.0,desktop
10502,1256,2024-09-03,15.0,tablet
10503,1256,2024-05-13,46.0,desktop
10504,1256,03/12/2024,9.0,mobile
10505,833,2024-05-29,88.0,tablet
10506,1256,06/29/2024,48.0,mobile
10507,1256,2024-11-11,2.0,desktop
10508,833,2024-10-13,84.0,desktop
10509,1256,04-01-2025,19.0,mobile
10510,1256,15-01-2024,82.0,desktop
10511,833,30-06-2024,100.0,mobile
10512,833,01-10-2024,56.0,mobile
10513,1256,,15.0,desktop
10514,1256,2024-12-15,,tablet
10515,1256,03-12-2024,24.0,tablet
10516,1256,03/31/2024,38.0,desktop
10517,833,11/21/2024,36.0,tablet
10518,1256,24-01-2024,110.0,desktop
10519,833,12/02/2024,29.0,desktop
10520,1256,16-02-2024,22.0,tablet
10521,1256,2024-11-24,58.0,tablet
10522,1256,03/14/2024,62.0,mobile
10523,833,2024-07-27,86.0,desktop
10524,833,01/04/2025,105.0,mobile
10525,1256,2024-02-18,118.0,tablet
10526,1256,05/13/2024,48.0,mobile
10527,1256,2025-01-05,35.0,tablet
10528,833,03/27/2024,63.0,tablet
10529,1256,21-01-2025,84.0,desktop
10530,1256,28-05-2024,109.0,mobile
10531,1256,2024-05-15,5.0,mobile
10532,1256,11/27/2024,84.0,desktop
10533,833,20-08-2024,114.0,desktop
10534,1256,2024-10-12,106.0,tablet
10535,1256,08-05-2024,117.0,mobile
10536,833,19-01-2025,11.0,desktop
10537,1256,06-04-2024,86.0,tablet
10538,1256,07/31/2024,40.0,mobile
10539,1256,11/20/2024,9.0,mobile
10540,1256,11/23/2024,62.0,tablet
10541,1256,01-01-2024,52.0,desktop
10542,1256,04/02/2024,45.0,desktop
10543,1256,12/02/2024,64.0,desktop
10544,1256,07/29/2024,113.0,mobile
10545,1256,24-10-2024,92.0,desktop
10546,1256,03/17/2024,12.0,mobile
10547,1256,,47.0,desktop
10548,1256,2024-04-07,73.0,mobile
10549,1256,2024-12-19,40.0,mobile
10550,1256,2025-01-31,93.0,mobile
10551,833,04/28/2024,64.0,tablet
10552,1256,02/20/2024,52.0,mobile
10553,1256,01/28/2024,35.0,desktop
10554,1256,30-01-2024,24.0,tablet
10555,1256,2024-09-28,,desktop
10556,833,2024-05-11,109.0,desktop
10557,1256,10/03/2024,120.0,desktop
10558,1256,2024-05-02,29.0,mobile
10559,833,07/25/2024,,mobile
10560,1256,09/11/2024,19.0,tablet
10561,1256,12/15/2024,59.0,tablet
10562,1256,07/21/2024,,mobile
10563,833,2024-06-15,102.0,desktop
10564,833,09-01-2024,101.0,tablet
10565,1256,2024-01-24,55.0,mobile
10566,1256,16-09-2024,37.0,mobile
10567,762,2024-05-23,110.0,
10568,833,26-01-2025,6.0,tablet
10569,1256,16-05-2024,107.0,mobile
10570,1256,12/18/2024,102.0,tablet
10571,1256,2024-11-02,13.0,mobile
10572,1256,13-11-2024,39.0,desktop
10573,1256,06/21/2024,22.0,mobile
10574,833,23-02-2024,5.0,tablet
10575,1256,17-03-2024,103.0,desktop
10576,1256,03/09/2024,41.0,desktop
10577,1256,11-02-2024,71.0,tablet
10578,833,2024-11-25,49.0,mobile
10579,1256,01/11/2025,31.0,tablet
10580,1256,04/16/2024,73.0,mobile
10581,1256,02/17/2024,67.0,desktop
10582,1256,2024-04-22,118.0,mobile
10583,1256,02-03-2024,21.0,desktop
10584,833,22-08-2024,100.0,tablet
10585,1256,08/17/2024,78.0,tablet
10586,1256,02/04/2024,35.0,tablet
10587,833,02-09-2024,26.0,tablet
10588,1256,01/28/2025,81.0,mobile
10589,1256,04/24/2024,23.0,tablet
10590,1256,17-07-2024,,mobile
10591,1256,21-08-2024,83.0,tablet
10592,1256,2024-08-10,17.0,mobile
10593,1256,03/17/2024,58.0,mobile
10594,1256,28-07-2024,113.0,tablet
10595,833,01/20/2025,107.0,tablet
10596,1256,01/20/2024,,mobile
10597,1256,2024-03-29,66.0,tablet
10598,1256,23-11-2024,,desktop
10599,1256,02/09/2024,75.0,mobile
10600,1256,2025-01-21,31.0,mobile
10601,1256,07/05/2024,51.0,desktop
10602,833,2024-04-04,8.0,desktop
10603,1256,20-08-2024,4.0,mobile
10604,1256,22-02-2024,87.0,tablet
10605,833,15-07-2024,,tablet
10606,1256,20-10-2024,98.0,mobile
10607,1256,04/22/2024,120.0,tablet
10608,1256,2024-02-29,47.0,tablet
10609,1256,17-12-2024,67.0,desktop
10610,1256,04/18/2024,12.0,desktop
10611,1256,29-07-2024,27.0,desktop
10612,1256,2024-01-02,89.0,desktop
10613,833,17-08-2024,62.0,tablet
10614,1256,21-08-2024,,tablet
10615,1256,2024-10-30,99.0,tablet
10616,1256,11/27/2024,57.0,tablet
10617,833,2024-11-29,114.0,mobile
10618,1256,2024-07-29,115.0,desktop
10619,1256,25-12-2024,27.0,mobile
10620,1256,10/05/2024,14.0,desktop
10621,833,08-03-2024,80.0,tablet
10622,1256,2024-07-15,108.0,tablet
10623,1256,06-08-2024,72.0,desktop
10624,833,08/19/2024,118.0,mobile
10625,1256,07/11/2024,91.0,mobile
10626,1256,2024-07-09,47.0,tablet
10627,1256,2024-07-25,41.0,mobile
10628,1256,,26.0,tablet
10629,1256,07/03/2024,63.0,tablet
10630,1256,,28.0,tablet
10631,1256,,106.0,desktop
10632,1256,28-02-2024,85.0,mobile
10633,833,2024-09-18,55.0,tablet
10634,1256,2024-10-20,76.0,tablet
10635,1256,08/23/2024,80.0,tablet
10636,1256,05-10-2024,43.0,tablet
10637,1256,11/24/2024,75.0,desktop
10638,1256,09/11/2024,67.0,tablet
10639,833,24-10-2024,37.0,desktop
10640,1256,06-01-2025,10.0,mobile
10641,833,04-03-2024,83.0,desktop
10642,833,31-07-2024,78.0,desktop
10643,1256,08/06/2024,97.0,tablet
10644,1256,28-03-2024,73.0,tablet
10645,1256,08-03-2024,32.0,mobile
10646,1256,,99.0,tablet
10647,1256,01-04-2024,99.0,tablet
10648,1256,07/17/2024,4.0,desktop
10649,1256,12/22/2024,79.0,desktop
10650,1256,30-08-2024,32.0,mobile
10651,833,10/14/2024,105.0,tablet
10652,1256,04/03/2024,27.0,mobile
10653,1256,2024-09-11,115.0,desktop
10654,833,21-04-2024,35.0,mobile
10655,1256,2024-04-12,1.0,tablet
10656,1256,2024-03-30,102.0,desktop
10657,1256,10-12-2024,99.0,desktop
10658,833,13-01-2024,27.0,tablet
10659,1256,2024-03-01,19.0,tablet
10660,833,2024-11-02,65.0,mobile
10661,1256,01/27/2025,72.0,tablet
10662,1256,07/06/2024,12.0,mobile
10663,833,2024-05-31,105.0,tablet
10664,1256,10-06-2024,,tablet
10665,1256,2024-05-14,95.0,mobile
10666,1256,12/14/2024,87.0,tablet
10667,833,,54.0,desktop
10668,1256,06/13/2024,39.0,mobile
10669,1256,25-01-2024,9.0,desktop
10670,833,05/17/2024,91.0,desktop
10671,1256,13-03-2024,118.0,tablet
10672,1256,23-08-2024,4.0,desktop
10673,833,05/08/2024,60.0,
10674,1256,2024-11-05,75.0,mobile
10675,1256,28-07-2024,50.0,desktop
10676,1256,28-04-2024,120.0,mobile
10677,1256,2024-01-24,4.0,mobile
10678,1256,17-08-2024,89.0,desktop
10679,1256,07/24/2024,85.0,mobile
10680,1256,2024-01-24,71.0,desktop
10681,1256,2024-01-08,3.0,mobile
10682,1256,07-05-2024,,mobile
10683,833,2024-06-06,51.0,tablet
10684,833,2024-03-26,74.0,desktop
10685,1256,2024-06-12,99.0,mobile
10686,1256,11/04/2024,116.0,tablet
10687,1256,05/13/2024,77.0,tablet
10688,1256,2024-07-24,119.0,mobile
10689,833,2024-02-25,89.0,mobile
10690,1256,2024-01-12,46.0,mobile
10691,1256,2024-11-27,,desktop
10692,1256,2024-02-24,66.0,mobile
10693,1256,10/18/2024,64.0,mobile
10694,833,2024-06-27,49.0,desktop
10695,1256,2024-06-09,87.0,desktop
10696,1256,07/18/2024,51.0,tablet
10697,1256,10-11-2024,114.0,mobile
10698,1256,04-06-2024,11.0,desktop
10699,1256,14-01-2024,88.0,mobile
10700,1256,03/31/2024,31.0,tablet
10701,1256,11/11/2024,23.0,mobile
10702,1256,2024-09-08,86.0,mobile
10703,1256,08-01-2025,49.0,desktop
10704,1256,2024-12-30,114.0,
10705,1256,2024-04-10,93.0,desktop
10706,1256,2024-06-02,116.0,desktop
10707,1256,18-09-2024,18.0,mobile
10708,1256,27-09-2024,71.0,
10709,1256,2024-08-19,110.0,tablet
10710,1256,2024-10-25,,desktop
10711,833,21-10-2024,15.0,tablet
10712,833,28-02-2024,45.0,desktop
10713,1256,04/24/2024,56.0,desktop
10714,1256,05/12/2024,84.0,mobile
10715,1256,2024-09-10,3.0,mobile
10716,1256,24-04-2024,92.0,tablet
10717,833,05-08-2024,54.0,mobile
10718,1256,01/28/2024,,mobile
10719,1256,09/27/2024,15.0,mobile
10720,1256,2024-10-02,95.0,tablet
10721,1256,2024-02-21,33.0,mobile
10722,1256,08/23/2024,77.0,desktop
10723,833,01/20/2024,91.0,mobile
10724,833,09-12-2024,76.0,mobile
10725,1256,2024-06-19,,mobile
10726,1256,16-09-2024,22.0,tablet
10727,1256,2024-06-23,21.0,mobile
10728,762,2024-05-08,,mobile
10729,1256,10/22/2024,68.0,desktop
10730,1256,2024-01-28,10.0,desktop
10731,1256,24-08-2024,12.0,
10732,1256,2024-09-09,36.0,mobile
10733,1256,2024-09-20,47.0,mobile
10734,1256,2024-05-09,54.0,desktop
10735,1256,2024-04-09,108.0,mobile
10736,1256,31-01-2025,61.0,mobile
10737,1256,17-12-2024,20.0,tablet
10738,1256,08-06-2024,,mobile
10739,833,01/05/2024,3.0,desktop
10740,1256,2024-04-15,3.0,mobile
10741,1256,18-01-2024,66.0,tablet
10742,1256,10/09/2024,,mobile
10743,1256,2024-07-11,80.0,mobile
10744,1256,2024-12-21,20.0,mobile
10745,833,12-05-2024,24.0,tablet
10746,1256,04-02-2024,42.0,tablet
10747,1256,2024-03-26,78.0,desktop
10748,833,05/25/2024,87.0,tablet
10749,1256,07/22/2024,39.0,tablet
10750,1256,2024-09-06,71.0,desktop
10751,1256,2024-06-11,57.0,desktop
10752,1256,2024-05-08,50.0,tablet
10753,1256,2024-08-02,9.0,desktop
10754,833,2024-04-07,4.0,mobile
10755,1256,2024-04-25,5.0,tablet
10756,1256,10/24/2024,40.0,desktop
10757,1256,03/19/2024,45.0,desktop
10758,1256,22-12-2024,79.0,mobile
10759,1256,02/28/2024,107.0,mobile
10760,1256,04/26/2024,118.0,tablet
10761,1256,14-04-2024,12.0,desktop
10762,833,01/28/2025,61.0,desktop
10763,1256,09/23/2024,46.0,desktop
10764,1256,2024-08-17,112.0,desktop
10765,1256,2024-05-18,,mobile
10766,1256,09/08/2024,111.0,desktop
10767,1256,2024-04-26,61.0,desktop
10768,1256,02-01-2025,98.0,desktop
10769,1256,,99.0,desktop
10770,1256,2024-12-08,109.0,desktop
10771,1256,2024-06-12,98.0,desktop
10772,1256,09-10-2024,120.0,desktop
10773,833,2024-03-08,,tablet
10774,1256,2024-04-13,49.0,tablet
10775,833,2024-03-15,85.0,desktop
10776,833,04/15/2024,63.0,desktop
10777,1256,12/07/2024,41.0,mobile
10778,1256,2024-01-22,68.0,mobile
10779,1256,09/20/2024,25.0,desktop
10780,1256,2024-09-11,5.0,mobile
10781,1256,2024-04-09,109.0,tablet
10782,1256,09/14/2024,28.0,desktop
10783,1256,05/20/2024,44.0,tablet
10784,1256,10/20/2024,65.0,mobile
10785,1256,11/10/2024,61.0,tablet
10786,1256,15-03-2024,69.0,mobile
10787,1256,19-06-2024,105.0,desktop
10788,1256,15-11-2024,100.0,mobile
10789,833,2024-07-13,65.0,mobile
10790,1256,03/20/2024,7.0,desktop
10791,833,10-04-2024,22.0,desktop
10792,1256,09/30/2024,80.0,tablet
10793,1256,02/02/2025,7.0,tablet
10794,833,2025-01-16,58.0,desktop
10795,1256,01/29/2024,118.0,desktop
10796,1256,06/27/2024,117.0,mobile
10797,833,2024-03-21,83.0,desktop
10798,1256,22-12-2024,19.0,desktop
10799,1256,2024-04-18,48.0,desktop
10800,1256,02/26/2024,57.0,mobile
10801,1256,07/19/2024,67.0,tablet
10802,1256,12/16/2024,93.0,mobile
10803,833,2025-01-21,108.0,desktop
10804,1256,2024-02-07,56.0,tablet
10805,833,07-03-2024,43.0,tablet
10806,1256,01-10-2024,,desktop
10807,1256,2024-02-04,1.0,desktop
10808,1256,18-04-2024,12.0,tablet
10809,1256,15-06-2024,61.0,
10810,1256,18-08-2024,109.0,tablet
10811,1256,12/18/2024,31.0,desktop
10812,1256,2024-06-30,5.0,
10813,1256,06/14/2024,,tablet
10814,1256,09/22/2024,25.0,
10815,1256,19-11-2024,55.0,mobile
10816,1256,17-07-2024,101.0,mobile
10817,1256,03-05-2024,76.0,desktop
10818,833,31-08-2024,44.0,tablet
10819,833,06-11-2024,98.0,mobile
10820,833,14-11-2024,116.0,tablet
10821,1256,06/04/2024,12.0,desktop
10822,1256,2024-07-21,60.0,desktop
10823,1256,17-07-2024,77.0,mobile
10824,1256,18-01-2024,75.0,mobile
10825,833,11/01/2024,89.0,desktop
10826,1256,13-12-2024,76.0,mobile
10827,1256,16-10-2024,106.0,desktop
10828,1256,2024-01-10,19.0,tablet
10829,1256,01/29/2025,86.0,
10830,833,2024-04-09,43.0,tablet
10831,833,2024-09-14,5.0,tablet
10832,1256,2024-01-11,23.0,desktop
10833,1256,2024-04-22,119.0,mobile
10834,1256,07/17/2024,89.0,mobile
10835,1256,2024-06-25,34.0,tablet
10836,833,2024-10-23,,desktop
10837,1256,10/03/2024,5.0,mobile
10838,1256,2025-02-02,108.0,desktop
10839,1256,12/22/2024,31.0,tablet
10840,1256,2024-02-23,111.0,desktop
10841,1256,2024-04-22,,tablet
10842,1256,02-07-2024,102.0,mobile
10843,1256,09/17/2024,92.0,
10844,1256,03-02-2025,93.0,mobile
10845,1256,,115.0,tablet
10846,833,2024-08-04,59.0,tablet
10847,1256,2024-03-31,23.0,tablet
10848,1256,2024-12-09,59.0,mobile
10849,1256,01/25/2025,18.0,tablet
10850,1256,05/19/2024,5.0,desktop
10851,1256,09/20/2024,8.0,tablet
10852,1256,,48.0,desktop
10853,1256,01/22/2025,,mobile
10854,1256,10-01-2024,103.0,desktop
10855,1256,18-07-2024,8.0,mobile
10856,1256,01/02/2024,55.0,mobile
10857,1256,09/03/2024,6.0,tablet
10858,1256,01/15/2025,109.0,desktop
10859,1256,13-11-2024,23.0,
10860,1256,18-02-2024,6.0,mobile
10861,1256,2024-07-20,114.0,mobile
10862,1256,2024-09-09,95.0,mobile
10863,1256,2024-01-21,11.0,mobile
10864,1256,12/11/2024,110.0,tablet
10865,1256,,92.0,desktop
10866,1256,2024-01-11,16.0,desktop
10867,1256,15-08-2024,84.0,desktop
10868,762,05-08-2024,113.0,tablet
10869,833,15-04-2024,99.0,mobile
10870,1256,04/12/2024,44.0,mobile
10871,833,06/21/2024,,desktop
10872,1256,2024-02-13,80.0,desktop
10873,1256,2024-05-08,9.0,tablet
10874,762,22-03-2024,70.0,mobile
10875,1256,10/01/2024,111.0,tablet
10876,833,08/12/2024,36.0,mobile
10877,833,23-07-2024,13.0,tablet
10878,833,13-09-2024,16.0,
10879,1256,2024-05-03,84.0,desktop
10880,1256,2024-03-18,76.0,mobile
10881,1256,24-09-2024,91.0,tablet
10882,1256,09/16/2024,78.0,tablet
10883,833,25-10-2024,64.0,desktop
10884,1256,01-01-2024,101.0,mobile
10885,1256,2024-01-18,71.0,tablet
10886,1256,2024-07-13,20.0,tablet
10887,1256,2024-08-28,,mobile
10888,1256,2024-12-27,65.0,desktop
10889,1256,26-04-2024,119.0,mobile
10890,833,07/18/2024,28.0,desktop
10891,1256,2024-04-28,12.0,mobile
10892,833,12/19/2024,101.0,mobile
10893,1256,2024-06-19,35.0,desktop
10894,833,21-09-2024,,desktop
10895,1256,03/13/2024,98.0,desktop
10896,1256,11/15/2024,64.0,mobile
10897,1256,09-08-2024,19.0,tablet
10898,833,02-01-2025,13.0,mobile
10899,1256,2024-09-08,44.0,mobile
10900,1256,05/07/2024,63.0,desktop
10901,1256,29-10-2024,40.0,mobile
10902,833,2024-11-05,120.0,mobile
10903,1256,2024-05-06,97.0,desktop
10904,1256,01/03/2024,25.0,desktop
10905,1256,25-07-2024,59.0,desktop
10906,1256,05/27/2024,115.0,tablet
10907,1256,,9.0,
10908,1256,03/17/2024,10.0,mobile
10909,1256,2024-07-08,,mobile
10910,1256,04-01-2025,45.0,desktop
10911,1256,02-07-2024,40.0,mobile
10912,833,2024-07-14,75.0,mobile
10913,1256,07-08-2024,51.0,tablet
10914,833,04/12/2024,85.0,desktop
10915,1256,17-11-2024,39.0,desktop
10916,1256,2024-02-06,,tablet
10917,833,2024-10-13,48.0,mobile
10918,1256,2024-07-19,30.0,tablet
10919,1256,08/14/2024,43.0,desktop
10920,1256,01/25/2024,54.0,tablet
10921,833,01/30/2024,120.0,tablet
10922,833,02/25/2024,,mobile
10923,833,12/12/2024,4.0,desktop
10924,1256,03/20/2024,56.0,mobile
10925,1256,2024-07-21,33.0,
10926,1256,2024-06-01,35.0,mobile
10927,1256,,75.0,tablet
10928,1256,2024-08-12,37.0,mobile
10929,1256,07/20/2024,49.0,
10930,1256,01/06/2024,8.0,desktop
10931,1256,2024-04-21,97.0,mobile
10932,1256,11-11-2024,52.0,tablet
10933,1256,2024-09-27,91.0,tablet
10934,1256,09/01/2024,101.0,tablet
10935,1256,04-01-2025,32.0,mobile
10936,1256,09/09/2024,,mobile
10937,1256,04/04/2024,68.0,tablet
10938,833,03/31/2024,62.0,desktop
10939,1256,09/18/2024,48.0,desktop
10940,1256,2024-02-06,96.0,desktop
10941,1256,12/07/2024,108.0,tablet
10942,1256,2025-01-29,105.0,tablet
10943,833,11-01-2025,9.0,mobile
10944,1256,2024-02-24,56.0,tablet
10945,1256,31-12-2024,55.0,mobile
10946,1256,10/10/2024,10.0,desktop
10947,762,17-10-2024,52.0,tablet
10948,833,03-12-2024,29.0,desktop
10949,1256,08-06-2024,94.0,desktop
10950,1256,27-07-2024,81.0,mobile
10951,833,03/31/2024,109.0,tablet
10952,1256,16-02-2024,102.0,desktop
10953,833,,30.0,desktop
10954,1256,10/13/2024,25.0,tablet
10955,1256,2024-04-06,6.0,mobile
10956,1256,09/23/2024,47.0,tablet
10957,1256,16-05-2024,23.0,
10958,833,2024-07-12,101.0,tablet
10959,1256,02/08/2024,35.0,desktop
10960,833,19-07-2024,85.0,
10961,1256,22-01-2025,105.0,tablet
10962,833,01-10-2024,29.0,tablet
10963,1256,2024-06-11,47.0,desktop
10964,1256,01/14/2024,19.0,tablet
10965,1256,2024-06-30,37.0,mobile
10966,1256,01/08/2025,53.0,tablet
10967,1256,01/19/2025,119.0,tablet
10968,833,2024-09-04,109.0,desktop
10969,833,10/24/2024,42.0,desktop
10970,1256,09-01-2024,51.0,mobile
10971,1256,2024-05-02,,tablet
10972,833,2024-09-08,67.0,mobile
10973,1256,2025-01-28,116.0,mobile
10974,1256,2024-02-06,25.0,mobile
10975,1256,03-10-2024,66.0,desktop
10976,833,17-07-2024,112.0,tablet
10977,1256,04/13/2024,91.0,mobile
10978,1256,04/25/2024,116.0,mobile
10979,1256,2024-02-04,14.0,desktop
